O*NET-SOC Code	Title	Task ID	Scale ID	Data Value
29-9092.00	Genetic Counselors	17514	RT	100.0
29-9092.00	Genetic Counselors	17513	IM	3.18
29-9092.00	Genetic Counselors	17513	RT	95.65
29-9092.00	Genetic Counselors	17516	IM	3.06
29-9092.00	Genetic Counselors	17516	RT	69.57
29-9093.00	Surgical Assistants	19315	IM	4.97
29-9093.00	Surgical Assistants	19315	RT	96.87
29-9093.00	Surgical Assistants	19299	IM	4.89
29-9093.00	Surgical Assistants	19299	RT	97.71
29-9093.00	Surgical Assistants	19306	IM	4.71
29-9093.00	Surgical Assistants	19306	RT	95.47
29-9093.00	Surgical Assistants	19294	IM	4.71
29-9093.00	Surgical Assistants	19294	RT	93.34
29-9093.00	Surgical Assistants	19298	IM	4.68
29-9093.00	Surgical Assistants	19298	RT	96.74
29-9093.00	Surgical Assistants	19302	IM	4.65
29-9093.00	Surgical Assistants	19302	RT	82.85
29-9093.00	Surgical Assistants	19289	IM	4.65
29-9093.00	Surgical Assistants	19289	RT	86.45
29-9093.00	Surgical Assistants	19296	IM	4.61
29-9093.00	Surgical Assistants	19296	RT	81.17
29-9093.00	Surgical Assistants	19307	IM	4.61
29-9093.00	Surgical Assistants	19307	RT	91.98
29-9093.00	Surgical Assistants	19293	IM	4.59
29-9093.00	Surgical Assistants	19293	RT	93.11
29-9093.00	Surgical Assistants	19290	IM	4.55
29-9093.00	Surgical Assistants	19290	RT	85.08
29-9093.00	Surgical Assistants	19305	IM	4.53
29-9093.00	Surgical Assistants	19305	RT	92.78
29-9093.00	Surgical Assistants	19310	IM	4.48
29-9093.00	Surgical Assistants	19310	RT	94.77
29-9093.00	Surgical Assistants	19311	IM	4.46
29-9093.00	Surgical Assistants	19311	RT	84.58
29-9093.00	Surgical Assistants	19312	IM	4.42
29-9093.00	Surgical Assistants	19312	RT	94.69
29-9093.00	Surgical Assistants	19300	IM	4.31
29-9093.00	Surgical Assistants	19300	RT	70.7
29-9093.00	Surgical Assistants	19291	IM	4.24
29-9093.00	Surgical Assistants	19291	RT	80.75
29-9093.00	Surgical Assistants	19292	IM	4.17
29-9093.00	Surgical Assistants	19292	RT	82.92
29-9093.00	Surgical Assistants	19308	IM	4.16
29-9093.00	Surgical Assistants	19308	RT	89.64
29-9093.00	Surgical Assistants	19295	IM	4.1
29-9093.00	Surgical Assistants	19295	RT	70.13
29-9093.00	Surgical Assistants	19288	IM	3.94
29-9093.00	Surgical Assistants	19288	RT	79.83
29-9093.00	Surgical Assistants	19303	IM	3.89
29-9093.00	Surgical Assistants	19303	RT	76.42
29-9093.00	Surgical Assistants	19314	IM	3.86
29-9093.00	Surgical Assistants	19314	RT	77.51
29-9093.00	Surgical Assistants	19313	IM	4.3
29-9093.00	Surgical Assistants	19313	RT	65.29
29-9093.00	Surgical Assistants	19297	IM	4.25
29-9093.00	Surgical Assistants	19297	RT	34.27
29-9093.00	Surgical Assistants	19301	IM	3.76
29-9093.00	Surgical Assistants	19301	RT	56.6
29-9093.00	Surgical Assistants	19309	IM	3.71
29-9093.00	Surgical Assistants	19309	RT	65.3
29-9093.00	Surgical Assistants	19304	IM	3.67
29-9093.00	Surgical Assistants	19304	RT	29.57
29-9099.01	Midwives	17466	IM	4.71
29-9099.01	Midwives	17466	RT	97.13
29-9099.01	Midwives	17479	IM	4.69
29-9099.01	Midwives	17479	RT	100.0
29-9099.01	Midwives	17486	IM	4.62
29-9099.01	Midwives	17486	RT	93.01
29-9099.01	Midwives	17472	IM	4.61
29-9099.01	Midwives	17472	RT	100.0
29-9099.01	Midwives	17481	IM	4.6
29-9099.01	Midwives	17481	RT	100.0
29-9099.01	Midwives	17474	IM	4.59
29-9099.01	Midwives	17474	RT	100.0
29-9099.01	Midwives	17478	IM	4.57
29-9099.01	Midwives	17478	RT	100.0
29-9099.01	Midwives	17483	IM	4.47
